video_id,title,channel_title,category,publish_time,trending_date,views,likes,dislikes,comment_count,tags,region
97b721d9-06,Be window its common study single.,Middleton-Schneider,Sports,07/01/23 13:00,07/02/23 13:00,4390758,678367,25045,169659,"necessary,respond,herself",GB
8b6c1add-94,Fire while receive building.,Barnes-Brewer,People & Blogs,07/01/23 14:00,07/02/23 14:00,809730,187944,16016,205405,"condition,car,pay,too,reduce",AU
92877ef5-d6,Tv describe grow buy debate.,Perry PLC,People & Blogs,07/01/23 15:00,07/02/23 15:00,3688905,298877,75286,11240,"south,resource,character,effect,training,claim,add",DE
b6323ed0-97,Few health follow development.,Chavez-Dixon,Education,07/01/23 16:00,07/02/23 16:00,4120185,726525,40092,409852,"section,site,person,family,edge,best",JP
919cc395-bb,Avoid share economic do develop.,Rosales-James,People & Blogs,07/01/23 17:00,07/02/23 17:00,4599825,904258,85406,455436,"discuss,type,player,south",FR
4ae828dd-0b,Value attack voice still.,Stark-Harper,Education,07/01/23 18:00,07/02/23 18:00,3506224,165571,37077,406541,"cup,hand,however,front,while,never,military",JP
20dfed6e-6e,Hospital woman rock central if say respond.,Cruz Ltd,People & Blogs,07/01/23 19:00,07/02/23 19:00,1618636,719871,60710,286403,"including,most,environment,kitchen,around,school,anyone",US
10906ab7-22,Campaign yet discussion memory attention energy.,Riley-Romero,Entertainment,07/01/23 20:00,07/02/23 20:00,2254063,174025,63475,233626,"local,heavy,feeling,bad,citizen,some",FR
efe3f14d-b0,Visit use see campaign happen.,"Hanna, Jefferson and Logan",Gaming,07/01/23 21:00,07/02/23 21:00,571806,739978,81057,458511,"customer,morning,blue,now,make,age,especially,old",BR
a0b4b203-b5,Note though fire around growth animal.,Brown-Benson,Gaming,07/01/23 22:00,07/02/23 22:00,3802149,857119,74413,352275,"say,evidence,player,area,trip,coach",FR
9e253edf-14,Lawyer save street enter man.,Turner Ltd,Travel & Events,07/01/23 23:00,07/02/23 23:00,149943,616195,60819,195885,"special,hot,let,spring,bank,stand,important,Mr",JP
1c219bd9-9a,Understand analysis center wide.,Bell Inc,News & Politics,08/01/23 0:00,08/02/23 0:00,859883,111628,56816,394371,"chance,test,left,trial,house,smile",KR
5961d3d2-3a,Opportunity film process arrive leg.,"Mendoza, Holland and Fernandez",People & Blogs,08/01/23 1:00,08/02/23 1:00,868842,794111,64162,464417,"message,assume,artist,hold,high,company,particularly",JP
6e354ec9-55,Seek child teach kitchen who down stock.,"Black, Bruce and Baker",Entertainment,08/01/23 2:00,08/02/23 2:00,4265114,244496,67355,199310,"sing,have,may,buy,foot",IN
5cda344a-49,Available read quality especially rule son arrive.,Smith Ltd,Music,08/01/23 3:00,08/02/23 3:00,4379099,996436,627,118142,"break,property,factor,expect",DE
c789fed4-3a,Whose argue several owner parent across.,Warren-Wallace,Entertainment,08/01/23 4:00,08/02/23 4:00,3769980,494200,19672,368080,"exactly,run,reduce,person,interest,big,site,peace",DE
decbcfc9-fb,Move defense other leader rather.,Scott-Taylor,Education,08/01/23 5:00,08/02/23 5:00,1177750,746779,44948,247025,"decade,senior,up,health,strong,white,build",FR
33ad5c56-b3,Water growth represent cause college opportunity education.,Douglas-Robinson,Gaming,08/01/23 6:00,08/02/23 6:00,3083756,546338,53101,497088,"little,listen,suggest",AU
23ebffa0-c3,Effect let year development set.,Burns-Garrett,Travel & Events,08/01/23 7:00,08/02/23 7:00,238376,326045,75093,137120,"today,policy,prove,morning,evidence,others,house",BR
09204cf9-4b,Figure clearly black capital head.,"Cole, Taylor and Taylor",Education,08/01/23 8:00,08/02/23 8:00,2872459,487474,12449,42562,"material,score,whom",AU
cdc1cedf-28,Old car watch whole behavior Mr campaign.,Curtis-Mcmillan,Entertainment,08/01/23 9:00,08/02/23 9:00,4932949,727058,41136,230461,"star,school,remain,arm,buy,among,citizen",US
03f2a2e3-94,Half improve yeah usually us.,Escobar Group,Education,08/01/23 10:00,08/02/23 10:00,4213445,139895,78495,87148,"research,then,apply,hundred,ahead",JP
1fb8fb0a-20,Particular worker individual where firm not condition owner.,Alvarez-Moody,Comedy,08/01/23 11:00,08/02/23 11:00,1352095,206003,84760,47867,"room,sea,list,continue,trip,our,over",GB
1fba2081-9c,Evidence within rock from radio film right.,"Cook, Small and Long",Film & Animation,08/01/23 12:00,08/02/23 12:00,4112305,678683,35576,200436,"expert,campaign,strategy,summer,newspaper",BR
286c6241-4c,Film foot success meet rich.,"Michael, Smith and Peterson",Music,08/01/23 13:00,08/02/23 13:00,1258477,641404,94613,121080,"agree,writer,size,up,war,worker,against",KR
561a1039-3f,Shake newspaper several house.,Foley Inc,Sports,08/01/23 14:00,08/02/23 14:00,3118271,902897,57023,189035,"speech,thought,network,assume,effort,size,buy,my",US
7d6d3a65-3e,Along difference ever clearly.,Daniels-Scott,Film & Animation,08/01/23 15:00,08/02/23 15:00,526855,394489,51397,159659,"alone,there,front,shoulder,if",US
a0a3d059-1b,Behavior poor magazine.,Collins-Thomas,Entertainment,08/01/23 16:00,08/02/23 16:00,2257855,875496,75740,358220,"stop,stage,itself,finally,though,western,which",BR
062a71a4-19,High maintain decade father public continue.,Gonzales Inc,Travel & Events,08/01/23 17:00,08/02/23 17:00,1205706,313969,18578,111253,"reduce,war,group,people,have,without,evidence",DE
107bda7f-52,Let ok career box town deal.,Montoya-Benton,Film & Animation,08/01/23 18:00,08/02/23 18:00,44001,805661,75549,31684,"sure,make,threat,program,support,foot,itself",BR
d720368e-b1,Professional activity consumer run.,"Moran, White and Stephens",Comedy,08/01/23 19:00,08/02/23 19:00,140611,916058,1143,184144,"side,security,response,them,table,other",DE
df1b22fb-60,Law go environmental.,Henry-Carpenter,Science & Technology,08/01/23 20:00,08/02/23 20:00,3235374,941926,36024,303286,"peace,matter,necessary,million",DE
5ab3aaeb-9d,Budget possible she.,Moody-Harrison,Gaming,08/01/23 21:00,08/02/23 21:00,938131,995240,58190,225214,"report,city,stage,take",CA
8958fbb9-74,Answer summer several herself become.,Nicholson-Campbell,Science & Technology,08/01/23 22:00,08/02/23 22:00,429778,455243,82447,132323,"treatment,under,its,interesting,expert",IN
2446426e-c4,Agree most tax without lay.,Humphrey Group,Film & Animation,08/01/23 23:00,08/02/23 23:00,3836694,198474,13185,320038,"half,meet,huge,around",IN
8aa8ea71-08,Politics interview the you the anything.,Beltran-Harrison,Music,09/01/23 0:00,09/02/23 0:00,401149,733718,28402,430691,"young,military,spring",DE
5c8d2923-cc,Present discover arm water word.,Donaldson-Fuentes,Entertainment,09/01/23 1:00,09/02/23 1:00,4745664,422779,61352,203809,"discuss,course,girl",BR
f9e08033-01,Once senior summer.,"Cline, Collins and Jones",Science & Technology,09/01/23 2:00,09/02/23 2:00,4285268,159751,52887,222468,"practice,those,only",CA
1e60bc23-8b,Partner happen edge American street two.,Campbell PLC,Science & Technology,09/01/23 3:00,09/02/23 3:00,1495989,170854,38765,423403,"street,your,better,want,drive,medical",BR
5eb6bd81-fe,Soldier trip age really total.,King-Davis,People & Blogs,09/01/23 4:00,09/02/23 4:00,2083424,284918,51460,402110,"out,work,attack,cost,face,there,friend",KR
41b39e2e-5e,Themselves president hospital able.,Parker Inc,Music,09/01/23 5:00,09/02/23 5:00,1355531,847916,79370,49370,"program,Congress,place",CA
315b9b4e-8c,Minute own return sense shake exactly build.,"Chambers, Miller and Clark",Comedy,09/01/23 6:00,09/02/23 6:00,2658657,710595,78858,212596,"thus,newspaper,concern,check,for,special,shoulder,field",BR
455f3042-29,Image certainly week his resource three as.,"Turner, Moon and Jackson",Gaming,09/01/23 7:00,09/02/23 7:00,2036369,324186,39442,476424,"hope,him,up",CA
1084b10a-3a,Talk likely sing road listen.,"Morgan, Jordan and Gomez",News & Politics,09/01/23 8:00,09/02/23 8:00,2731882,591489,27913,5824,"bill,on,couple,entire,lawyer,course,very",CA
836a06a3-b0,Image defense boy wait event long.,Scott and Sons,Entertainment,09/01/23 9:00,09/02/23 9:00,1000001,220476,68016,83986,"we,behind,travel,sea,behavior,my",CA
5840cac1-0b,Look feel difficult.,Joseph Inc,News & Politics,09/01/23 10:00,09/02/23 10:00,1747062,198763,27752,336842,"stage,important,machine,describe",CA
1e69e2e3-13,That Republican meet significant need lose.,Perez Inc,Gaming,09/01/23 11:00,09/02/23 11:00,3098924,75998,48289,448161,"degree,chance,memory",CA
76262cdf-81,Vote soldier food stuff must happen.,"Arnold, Higgins and Patrick",News & Politics,09/01/23 12:00,09/02/23 12:00,3312958,602850,72054,375479,"draw,country,country,election,smile,somebody,behavior,imagine",FR
1cee87a1-a4,Story leave treatment to within medical feel during.,"Bell, Johnson and Herring",Comedy,09/01/23 13:00,09/02/23 13:00,2444700,193062,66798,352109,"face,add,thought",BR
a04cadb8-a2,Serve knowledge spring garden people east land.,Gentry-Floyd,Entertainment,09/01/23 14:00,09/02/23 14:00,2093541,781139,38797,193907,"often,family,drug,adult,certain,manage,start",CA
3521f1d4-72,What night eight song save.,"Cortez, Underwood and Brown",People & Blogs,09/01/23 15:00,09/02/23 15:00,3711191,621223,98191,182036,"past,allow,section,center,main",US
2fe1283c-f4,Plant imagine serve notice.,Hicks Inc,Sports,09/01/23 16:00,09/02/23 16:00,57094,319739,49473,206430,"front,door,kitchen,material,staff,by",US
f93d9085-7c,Energy yard everyone far wish economic.,Rodriguez Ltd,Gaming,09/01/23 17:00,09/02/23 17:00,2135316,339659,74220,450827,"within,explain,trial,fund,treatment,hundred,book,significant",IN
a3246429-2f,Huge trouble Mrs.,"Hawkins, Lewis and Frye",Music,09/01/23 18:00,09/02/23 18:00,4529778,517658,41501,475431,"visit,action,case,individual,eight,whatever,pick",IN
efcc445c-8b,Rock present anything story ready.,"Hendrix, Wong and Wilkins",Science & Technology,09/01/23 19:00,09/02/23 19:00,3351006,663840,21198,399186,"debate,data,shoulder,suffer,often,campaign",AU
d9fde9da-76,Over move under special fire to while.,"Martinez, Davis and Reed",News & Politics,09/01/23 20:00,09/02/23 20:00,1779490,154703,1878,5948,"effect,time,fight,baby",GB
e7b4de6d-f9,Grow student avoid make business around camera.,Olson Inc,Gaming,09/01/23 21:00,09/02/23 21:00,1841528,23342,90747,6385,"recognize,fly,particularly,say,control,example,mind,brother",FR
dfb68b0f-d3,Defense shoulder catch should compare.,Stewart Ltd,Sports,09/01/23 22:00,09/02/23 22:00,1333067,735672,68305,350679,"side,foot,notice,tree,dream,effort",BR
a96429b3-34,Be easy black term wait.,Wells-Fuller,Music,09/01/23 23:00,09/02/23 23:00,1259632,714992,92429,136745,"family,feeling,democratic,movie",IN
51973e6e-50,Too manage attack themselves particular quickly.,Powell-James,Education,10/01/23 0:00,10/02/23 0:00,1819330,833440,3501,75076,"source,travel,ready,make,series,stock",US
f7f79fb6-e3,Scientist ground spring air space late movement.,Little-Jones,Travel & Events,10/01/23 1:00,10/02/23 1:00,789443,26560,72490,422829,"guy,finally,last,approach,station,space",IN
25a06f52-0d,Suggest wind community information some.,Williams-Yang,Education,10/01/23 2:00,10/02/23 2:00,4841140,697349,59512,62628,"whose,attention,relate,itself,list,personal",CA
aa6af20a-28,Process past Congress weight reduce paper note authority.,Robinson PLC,People & Blogs,10/01/23 3:00,10/02/23 3:00,4861193,640020,88098,41820,"travel,school,deal,sometimes",KR
e7f81b8f-fd,Model on type small visit surface.,Dunn Group,Education,10/01/23 4:00,10/02/23 4:00,2973103,833167,21399,453109,"commercial,spend,customer,citizen,them",KR
f9263f64-01,Look support it try involve most finish.,Roberts PLC,Entertainment,10/01/23 5:00,10/02/23 5:00,3377997,899546,59623,150841,"sound,international,our,alone,agree",DE
3c95bfcc-cd,Ask benefit hard medical.,Hansen Ltd,Comedy,10/01/23 6:00,10/02/23 6:00,3919339,400728,49417,469420,"believe,Congress,current",KR
178c6741-8f,His either state than maybe head.,Allen Ltd,Gaming,10/01/23 7:00,10/02/23 7:00,3115891,709175,39034,477971,"require,edge,have",BR
16d2e6b4-f5,Face next first indicate attack class six.,Kennedy-Johnson,Science & Technology,10/01/23 8:00,10/02/23 8:00,4298583,45985,79771,325417,"decide,while,best,recent,including",GB
7625c7be-3b,Beautiful expect skin shake usually.,Baker Group,News & Politics,10/01/23 9:00,10/02/23 9:00,2571628,714159,25513,177929,"Mrs,they,although,his,street,Republican,energy,attorney",JP
dec30aef-f4,Kid state glass.,Long-Carrillo,Entertainment,10/01/23 10:00,10/02/23 10:00,4957815,830548,28401,490161,"ready,instead,enough",KR
3665f0ab-22,Right between these second.,Hess Inc,Entertainment,10/01/23 11:00,10/02/23 11:00,1527697,211834,53635,190375,"teacher,develop,inside,tend,factor,rest,nice",AU
4dd40cf8-3a,In east finally soldier mouth.,"Clark, Walsh and Jacobson",Science & Technology,10/01/23 12:00,10/02/23 12:00,4352990,627401,14175,130082,"cup,you,mouth,near",JP
dc3c4a3d-53,Seem couple north listen still water human although.,Mata Group,Sports,10/01/23 13:00,10/02/23 13:00,162905,745464,37510,376848,"war,ahead,single,attack,easy,national",KR
0b6c8f8a-1d,Source such key star.,"Hamilton, Prince and Chang",People & Blogs,10/01/23 14:00,10/02/23 14:00,1453449,652122,83052,280135,"audience,pressure,song,force",DE
4727537c-7a,Guess look stop rise realize consider environment many.,Santiago and Sons,Sports,10/01/23 15:00,10/02/23 15:00,1929204,249247,33492,389150,"parent,without,process",BR
2bad51d6-fd,Guy according act draw history notice.,Wallace Group,People & Blogs,10/01/23 16:00,10/02/23 16:00,3450257,82250,21696,266891,"approach,else,gas,peace,dog,actually,direction,assume",AU
8d33768a-66,Hope answer wish.,"Murray, Sanchez and Rodriguez",News & Politics,10/01/23 17:00,10/02/23 17:00,4223917,839856,11376,276687,"hold,important,citizen,clear,language,than,play,plan",AU
a623809e-de,Contain mission be right rise both common time.,"Zimmerman, Martin and Jimenez",Comedy,10/01/23 18:00,10/02/23 18:00,1174146,129499,98562,401761,"western,take,possible",IN
e9d35106-d1,Community friend important sure name care.,Freeman PLC,Comedy,10/01/23 19:00,10/02/23 19:00,2958009,979433,39274,471706,"big,drive,note,fly",JP
6aba1077-cd,Enjoy how minute a.,Ball LLC,News & Politics,10/01/23 20:00,10/02/23 20:00,1837946,117962,65368,27884,"language,which,senior,grow,open,shoulder",FR
0f004c7b-e6,Agency not lay pull appear back song open.,Pratt-Green,News & Politics,10/01/23 21:00,10/02/23 21:00,1680994,690895,74438,450870,"instead,reason,west,consider,eight,type,spring,between",DE
e1642395-43,Yet unit cut standard.,Mullins and Sons,Music,10/01/23 22:00,10/02/23 22:00,2140835,535368,91517,331863,"cut,commercial,politics,business,office",GB
7ba0386d-c6,All ask administration sort participant production.,Gates-Franklin,People & Blogs,10/01/23 23:00,10/02/23 23:00,4709270,256794,88399,456652,"activity,matter,because,nothing,design,employee,population,on",KR
18e13215-bd,Country Mr return media bring bill.,Larson and Sons,Gaming,11/01/23 0:00,11/02/23 0:00,3427360,609727,57671,455134,"fund,college,official",BR
5e77b903-20,Boy who second relationship.,Clark Group,Comedy,11/01/23 1:00,11/02/23 1:00,2655476,969720,99352,240020,"rule,thus,husband",GB
ea0705bf-89,Generation particular environment join.,Young LLC,Science & Technology,11/01/23 2:00,11/02/23 2:00,4775854,115429,52740,461923,"happen,simply,few,a,glass,reach,week",CA
53df2ec9-ca,Form type from anything because security hot.,"Smith, Jones and Anderson",Entertainment,11/01/23 3:00,11/02/23 3:00,4205194,516399,89109,15753,"time,like,whatever,sport,week,watch,quite,get",DE
db9e5b01-4b,Organization sound would.,Black LLC,Science & Technology,11/01/23 4:00,11/02/23 4:00,1696604,297216,49303,434758,"which,expect,though,condition",IN
333538b1-77,Expert hour of talk group.,Howe-Pearson,Travel & Events,11/01/23 5:00,11/02/23 5:00,3511853,26534,66990,401723,"wife,former,through,crime",IN
73e65ac3-2d,Perhaps us nothing project big away.,Wiley-Fox,Film & Animation,11/01/23 6:00,11/02/23 6:00,1365348,231757,79440,464408,"into,decide,page,interview,me",US
f7b552be-61,Part social pass better open.,"Fitzgerald, Andrade and Santiago",Travel & Events,11/01/23 7:00,11/02/23 7:00,1409371,306055,44542,23856,"long,see,teach,field,magazine,far,much",DE
c9ef929c-d6,Term whether six different plan network play itself.,"Brown, Tucker and Cochran",Entertainment,11/01/23 8:00,11/02/23 8:00,3418864,758024,91713,449073,"front,plan,kid",BR
fb30af28-dc,Born follow term agent.,"Jackson, Cannon and Wang",Education,11/01/23 9:00,11/02/23 9:00,2726866,406862,97546,23979,"still,avoid,recent,owner,if",GB
b8c0121e-b0,Mother size perform in policy help.,"Wagner, Santana and Contreras",News & Politics,11/01/23 10:00,11/02/23 10:00,2209692,659849,37927,106202,"hit,teach,recently,remain,network,ground,feel",BR
fac2f186-68,Would defense admit.,"Montgomery, Hodges and Jackson",Film & Animation,11/01/23 11:00,11/02/23 11:00,2867195,516204,33558,389184,"keep,surface,rather,interesting",JP
0eb6643f-d2,Wife research debate business.,"Hernandez, Sellers and Warner",Gaming,11/01/23 12:00,11/02/23 12:00,275695,283124,97884,259852,"structure,draw,girl,series,culture,mission,at",JP
343552d2-21,Will police goal run strong free loss.,Chung Group,Entertainment,11/01/23 13:00,11/02/23 13:00,4270711,250878,57906,87643,"teacher,blood,begin,real,money,nearly,hair,large",BR
